Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG,ValueARG
2017/1/0/0,-0.054404756,TNC,12,12,1.93E+11,2.316E+12,2410463901,6761299815,9956415471,1.36E+11,20000000000,9105461501,12483095618,10453958090,0.933333333,1622,18800000
2017/1/0/0,-3.259544838,TNT,2.56,5.03,2.55E+11,6.528E+11,1636119467,22504428000,25158763000,7135753661,,1.41E+11,1075732846,1.24E+11,1.96484375,205293,535000000
2017/1/0/0,-8.825956852,TPC,9.2,10,2.44E+11,2.2448E+12,6896892434,1.24E+11,1.41E+11,54995857156,1.43E+11,1.04E+11,81826829529,2.85E+11,1.010869565,1490,13800000
2017/1/0/0,-60.18003113,TRA,123.5,120,4.15E+11,5.12525E+13,50314227378,1.83E+11,4.02E+11,51459595774,10600000000,4.45E+11,3.39E+11,4.45E+11,0.963562753,14139,1709500000
2017/1/0/0,-1.029551445,TRC,29.25,29.8,3E+11,8.775E+12,34465312996,64056183989,85813335530,1.09E+11,,1.81E+11,61683613653,1.1E+11,0.967521368,62738,1827800000
2017/1/0/0,-10376.6586,TS4,8.25,8.08,1.62E+11,1.3365E+12,4370095306,2.05E+11,2.35E+11,7490728716,1.01E+11,1.53E+11,6.27E+11,9.28E+11,0.979393939,7651,
2017/1/0/0,-6.909461108,TSC,3.61,5.07,1.48E+12,5.3428E+12,-8222775027,1.98E+11,2.37E+11,78359203418,3.19E+11,1.76E+11,1.04E+11,2.83E+11,1.404432133,1391411,4232200000
2017/1/0/0,-10.26379332,TTB,7.3,10.4,4.26E+11,3.1098E+12,8743202131,74765576974,89712285947,32313646118,10000000000,2.21E+11,84863561174,1.01E+11,1.424657534,374292.5,2622398000
2017/1/0/0,-1058.491197,TTF,8.13,7.54,1.45E+12,1.17885E+13,-16726308521,1.55E+11,2.13E+11,74314904015,470862099,8.01E+11,1.75E+12,3.34E+12,0.927429274,428699,3041700000
2017/1/0/0,-773.3761259,TV2,213,172.81,50987640000,1.08604E+13,8358253019,3.32E+11,3.54E+11,24070581087,3.81E+11,3.78E+11,4.71E+11,9.45E+11,0.701408451,10175.7,2241117240
2017/1/0/0,-3.275290821,TYA,10.9,12.3,3.07E+11,3.3463E+12,12465178594,3.05E+11,3.33E+11,1.98E+11,40000000000,2.56E+11,2E+11,3.71E+11,1.018348624,20524,222500000
2017/1/0/0,-143.3256673,UDC,3.43,4.04,3.5E+11,1.2005E+12,533679870,57011651888,70047357400,26334734304,400000000,2.12E+11,2.46E+11,4.03E+11,1.177842566,24186,84600000
2017/1/0/0,-195.7415157,UIC,34.75,35.4,80000000000,2.78E+12,25256378016,4.81E+11,4.97E+11,14537974991,,1.43E+11,1.23E+11,1.63E+11,1.004316547,29573,961900000
2017/1/0/0,-8.282295204,VAF,14.8,12.4,3.77E+11,5.5796E+12,20058340382,3.43E+11,4.19E+11,1.61E+11,10000000000,86671854114,2.16E+11,1.23E+11,0.804054054,306,4400000
2017/1/0/0,-0.432954332,VCF,180,230,2.66E+11,4.788E+13,-37735196275,2.79E+11,4.19E+11,8.65E+11,6.99E+11,35818333212,2.55E+11,5.52E+11,1.277777778,514,93100000
2017/1/0/0,-13.09931316,VCG,15.7,21.2,4.42E+12,6.9394E+13,1.48E+11,1.75E+12,2.04E+12,1.68E+12,1.04E+12,5E+12,3.79E+12,9.59E+12,1.299363057,1482927.9,22464910910
2017/1/0/0,-6.970740741,VFG,74,71.89,1.83E+11,1.3542E+13,25720383436,3.63E+11,4.73E+11,2.25E+11,,4.52E+11,4.46E+11,6.6E+11,0.747297297,9700,720100000
2017/1/0/0,-17.48478929,VGC,15,19.5,3.07E+12,4.605E+13,1.99E+11,1.52E+12,2.03E+12,8.69E+11,10000000000,1.42E+12,2.9E+12,4.34E+12,1.3,216260.8,3365052920
2017/1/0/0,-22.74157107,VHC,53,51,9.24E+11,4.8972E+13,96481981976,1.39E+12,1.62E+12,3.81E+11,275191322,8.96E+11,1.52E+12,1.87E+12,0.962264151,26549,1423900000
2017/1/0/0,-27.72255315,VIC,40.4,44.4,2.64E+13,1.06656E+15,5.93E+11,1.02E+13,1.58E+13,1.37E+13,1.97E+11,1.76E+13,5.08E+13,1.02E+14,1.099009901,572051,23216800000
2017/1/0/0,-22.77177386,VID,8.78,9.65,2.55E+11,2.2389E+12,96903393622,98520770684,96893323433,13396981923,1.51E+11,2.41E+11,17817585952,1.92E+11,1.099088838,87707,709200000
2017/1/0/0,-3.647937833,VIP,7,7.5,6.85E+11,4.795E+12,14218150286,1.39E+11,1.78E+11,87242691077,,94342955158,87268304990,1.83E+11,1.071428571,152996,1063200000
2017/1/0/0,-504.089971,VIS,23.9,21.95,4.92E+11,1.17588E+13,32076535662,1.42E+12,1.49E+12,52526721587,,1.38E+12,6.52E+11,2.05E+12,0.918410042,62429,1472800000
2017/1/0/0,-0.898816214,VJC,129.6,127.7,5.42E+12,7.02432E+14,3.76E+11,4.34E+12,5.11E+12,2.79E+12,1400000000,9.28E+12,1.51E+11,1.19E+13,0.962191358,236339,30576900000
2017/1/0/0,-26.41676986,VNE,8.9,8.8,9.04E+11,8.0456E+12,4088302328,1.14E+11,1.37E+11,43378603869,501926400,8.8E+11,76956565152,6.32E+11,0.988764045,80796,692000000
2017/1/0/0,-0.023336177,VNG,11.1,12.1,7.65E+11,8.4915E+12,1583842396,47283103176,58841817537,6.32E+11,50626000000,1.03E+11,1784578152,1.96E+11,1.09009009,97612,1044300000
2017/1/0/0,-3.206398868,VNL,23,21,90000000000,2.07E+12,6012599496,1.81E+11,1.88E+11,1.37E+11,,1.17E+11,,77463713124,0.913043478,1112,26000000
2017/1/0/0,-10.48814055,VNM,145.9,151.1,1.45E+13,2.11555E+15,2.94E+12,6.23E+12,1.2E+13,2.22E+12,1.03E+13,3.61E+12,3.92E+12,5.53E+12,1.03564085,718428,1.05096E+11
2017/1/0/0,-13.14246097,VNS,21.5,19.8,6.79E+11,1.45985E+13,55093442879,9.44E+11,1.09E+12,1.26E+11,,1.19E+11,13686344620,6.49E+11,0.874418605,127300,2760400000
2017/1/0/0,-3.803641162,VOS,1.04,1.77,1.4E+12,1.456E+12,-83750075699,3.95E+11,3.65E+11,1.53E+11,,4.6E+11,79557367146,7.49E+11,1.701923077,62677,67500000
2017/1/0/0,-1.613869921,VPD,11.4,15,1.02E+12,1.1628E+13,7057829550,59179210691,1.01E+11,28116010499,,1.39E+11,2301035813,3.39E+11,1.315789474,21374.1,250471980
2017/1/0/0,-4080.265846,VPH,12.2,11.45,5.3E+11,6.466E+12,6593792697,3189516324,20941195865,14583318578,131753500,6.49E+11,9.94E+11,8.73E+11,0.93852459,387876,4187700000
2017/1/0/0,-5.146566146,VPS,20.9,20.85,2.45E+11,5.1205E+12,6169768480,93583706361,1.43E+11,78064981540,30000000000,1.64E+11,1.42E+11,1.8E+11,0.964114833,1023,20200000
2017/1/0/0,-0.910163467,VRC,24.8,29,1.45E+11,3.596E+12,26834932,1002802119,1184694126,22650080915,49829400839,10785772172,6267798540,74440202686,1.169354839,227762,5224300000
2017/1/0/0,-0.972051276,VSC,57,56.5,4.56E+11,2.5992E+13,48286501448,1.84E+11,2.7E+11,2.46E+11,11341366107,2.73E+11,9216242836,2.15E+11,0.99122807,94978,5479500000
2017/1/0/0,-0.413906679,VSH,15.9,19,2.06E+12,3.2754E+13,1.24E+11,56153264305,1.93E+11,5.42E+11,2.75E+11,7.95E+11,3.73E+11,2.67E+11,1.194968553,63832,991700000
2017/1/0/0,-1.672182857,VSI,14.9,16.9,1.32E+11,1.9668E+12,3499525314,27274020979,37425269020,56717717559,20000000000,1.2E+11,30999224597,1.62E+11,1.033557047,9479,144200000
2017/1/0/0,-183.2320859,VTB,15.3,17.7,1.2E+11,1.836E+12,4207436149,2.07E+11,2.31E+11,12034501302,53987396250,3.16E+11,77987535829,3.17E+11,1.156862745,17095,251000000
2017/1/0/0,-33.78692781,VTO,7.83,8.1,7.99E+11,6.25617E+12,21211601235,2.85E+11,3.38E+11,31788038835,,1.17E+11,65283689998,4.08E+11,0.932311622,81721,643800000
2016/4/0/0,-3.922990856,AAA,23.7,28.6,5.7E+11,1.3509E+13,41448548972,5.69E+11,6.68E+11,4.07E+11,,4.56E+11,4.51E+11,1.14E+12,1.164556962,1071416.667,24289833333
2016/4/0/0,-43.65707194,AAM,11,10.1,1.26E+11,1.386E+12,364729590,72014424602,75544360318,13386493510,32090133393,68008187406,96580328481,10730385650,0.872727273,1701.666667,17833333.33
2016/4/0/0,-0.636740199,ABT,45,42.8,1.41E+11,6.345E+12,7691325930,75488731265,84959600484,2.23E+11,217151855,51986751333,1.11E+11,2.29E+11,0.906666667,3161.666667,139500000
2016/4/0/0,-21.16408849,ACC,30.5,25.85,1E+11,3.05E+12,12096965540,85045923192,1.1E+11,18988160022,,1.68E+11,58728635949,99547529604,0.847540984,1803.333333,54666666.67
2016/4/0/0,-245.8263822,ACL,8.7,8.29,2.28E+11,1.9836E+12,6582942510,2.63E+11,3.11E+11,38290958989,,2.34E+11,4.64E+11,7.68E+11,0.952873563,1223.333333,10333333.33
2016/4/0/0,-124.0130845,ADS,21.3,22.9,1.69E+11,3.5997E+12,14360121045,2.75E+11,3.09E+11,37451179476,3.06E+11,2.18E+11,2E+11,8.51E+11,0.981220657,166688.3333,3668333333
2016/4/0/0,-8.287694293,AGM,9.8,9.11,1.82E+11,1.7836E+12,3902119671,4E+11,4.31E+11,1.57E+11,,52815850535,3.48E+11,3.85E+11,0.929591837,4351.666667,42333333.33
2016/4/0/0,-32.05453243,AMD,14.55,13.3,1.64E+12,2.3862E+13,10597486116,3.66E+11,3.91E+11,53213601945,2748248663,5.88E+11,1.48E+11,5.13E+11,0.914089347,274861.6667,4036333333
2016/4/0/0,-3779.243891,ANV,5,8.29,6.6E+11,3.3E+12,2776825691,6.68E+11,7.57E+11,21796050462,900000000,6.5E+11,1.2E+12,1.49E+12,1.478,26145,116000000
2016/4/0/0,-1.783967795,APC,22.45,24.3,1.2E+11,2.694E+12,12251571193,14097384542,35818041194,17089641717,,24755793209,66363574,16597378743,1.082405345,55753.33333,1189000000
2016/4/0/0,-7.127186932,ASM,15.3,15.4,2.2E+12,3.366E+13,13842926703,7.02E+11,8.01E+11,5.69E+11,11500000000,1.39E+12,1.24E+12,1.71E+12,1.006535948,1924438.333,28769666667
2016/4/0/0,-10.0781623,ASP,3.85,4.85,3.73E+11,1.43605E+12,22906255193,2.99E+11,3.72E+11,56744360206,32275600000,1.98E+11,40787841548,4.57E+11,1.25974026,4518.333333,16666666.67
2016/4/0/0,-6.113850466,BBC,117,107.7,1.54E+11,1.8018E+13,29134781120,3.41E+11,5.41E+11,1.39E+11,4.47E+11,1.18E+11,1.01E+11,2.88E+11,0.915384615,326.6666667,31833333.33
2016/4/0/0,-2902.082744,BCE,6.31,6.5,3E+11,1.893E+12,4381538751,4.62E+11,4.7E+11,10960197052,,6.46E+11,5.95E+11,5.79E+11,1.030110935,62376.66667,397666666.7
2016/4/0/0,-39.41857434,BCG,5.09,5.96,1.08E+12,5.4972E+12,16584339469,5.86E+11,6.58E+11,55240596891,6.9E+11,8.06E+11,1.37E+11,6.32E+11,1.170923379,273630,1387166667
2016/4/0/0,-23.79236045,BFC,33.7,35.5,5.72E+11,1.92764E+13,94636888121,1.21E+12,1.45E+12,3.93E+11,11500000000,6.04E+11,1.56E+12,2.15E+12,1.053412463,138738.3333,4433166667
2016/4/0/0,-2.711703194,BHN,120,83.7,2.32E+12,2.784E+14,2.01E+11,1.89E+12,2.4E+12,1.37E+12,1.53E+12,6.47E+11,2.64E+11,1.31E+12,0.6975,18621.66667,2506500000
2016/4/0/0,-115.4869735,BMC,15.2,22,1.24E+11,1.8848E+12,2259050854,25854124697,32299455392,5111018597,,3055060224,1.15E+11,24732523810,1.421052632,4343.333333,64333333.33
2016/4/0/0,-3.654342735,BMP,194.5,185,4.55E+11,8.84975E+13,82987901070,6.32E+11,8.3E+11,4.35E+11,4.6E+11,8.05E+11,4.72E+11,5.02E+11,0.951156812,45851.66667,8815166667
2016/4/0/0,-8.167508979,BRC,11.15,10.3,1.24E+11,1.3826E+12,10079813444,50225012041,66905481956,21871503671,,67964911009,47698867408,52638728375,0.923766816,1581.666667,16166666.67
2016/4/0/0,-4.279255496,BTP,13.4,13.1,6.05E+11,8.107E+12,73614130884,3.81E+11,4.2E+11,2.17E+11,6.21E+11,3.01E+11,1.5E+11,2.03E+11,0.97761194,8285,115000000
2016/4/0/0,-2.613258602,BTT,32.8,38,1.06E+11,3.4768E+12,5299363641,62667477230,87111317105,51544007434,,7649494238,34597003401,56352400394,1.158536585,258.3333333,9500000
2016/4/0/0,-16.63624148,C32,44.9,46.1,1.12E+11,5.0288E+12,22150321564,1.19E+11,1.54E+11,26696985962,1.51E+11,1.37E+11,57066711067,1.51E+11,1.026726058,181350,8497833333
2016/4/0/0,-4177.488069,C47,9.4,11.6,1.7E+11,1.598E+12,-11954064031,4.6E+11,4.77E+11,16483147337,,4.18E+11,8.45E+11,1.34E+12,1.234042553,5123.333333,48166666.67
2016/4/0/0,-81.33922174,CAV,56.5,60.5,2.88E+11,1.6272E+13,44868478815,1.29E+12,1.43E+12,1.13E+11,30047794267,6.63E+11,6.59E+11,1.34E+12,1.008849558,19488.33333,1093500000
2016/4/0/0,-2.690226098,CCI,11.6,13.4,1.77E+11,2.0532E+12,7078860643,68281750520,79063020829,88135485832,1.53E+11,15504425163,13776348455,23121133264,1.094827586,1035,12000000
2016/4/0/0,-16021.76338,CCL,2.74,2.71,3.55E+11,9.727E+11,264117883,16364411127,20952806739,864195423,,49289886526,1.21E+11,98864430594,0.989051095,19780,55333333.33
2016/4/0/0,-498.2807118,CDC,12.4,13.8,1.57E+11,1.9468E+12,5289405339,88792876356,92540421906,18408726817,864668900,1.71E+11,4.41E+11,3.82E+11,1.112903226,73178.33333,925000000
2016/4/0/0,-0.591731919,CHP,21.9,23.6,1.26E+12,2.7594E+13,2.33E+11,84942426024,3.59E+11,1.94E+11,,2.76E+11,7717139062,2.96E+11,1.077625571,9040,193333333.3
2016/4/0/0,-25291.63582,CIG,2.39,2.61,3.15E+11,7.5285E+11,2140828661,5524797972,8858786801,1948457090,,2.45E+11,3.19E+11,3.01E+11,1.092050209,35,0
2016/4/0/0,-0.467538132,CII,30.95,38.55,2.75E+12,8.51125E+13,93795690108,2.99E+11,3.79E+11,7.44E+11,15781111111,1.91E+12,1.11E+11,1.94E+12,1.227786753,522401.6667,16054000000
2016/4/0/0,-517.6845677,CLC,55.9,61.2,1.31E+11,7.3229E+12,35534694866,4.24E+11,5.08E+11,19612344505,,1.76E+11,4.67E+11,4.04E+11,1.094812165,29138.33333,1606000000
2016/4/0/0,-0.340513766,CLL,26.2,28,3.4E+11,8.908E+12,15823556205,48749436451,70065886046,2.01E+11,,36612707317,,49905163909,1,505,13666666.67
2016/4/0/0,-12.80432315,CLW,16.1,18.25,1.3E+11,2.093E+12,4781689434,2.2E+11,2.51E+11,45747754515,,14315394240,69533436015,2.21E+11,1.133540373,43.33333333,833333.3333
2016/4/0/0,-20.96581818,CMG,15.4,14.45,6.73E+11,1.03642E+13,32214334737,9.12E+11,1.07E+12,1.25E+11,2.41E+11,6.53E+11,1.97E+11,1.1E+12,0.938311688,3633.333333,54500000
2016/4/0/0,-92.49850875,CMV,19.25,20.5,1.21E+11,2.32925E+12,8026971646,1.06E+12,1.09E+12,59754355900,,1.36E+11,3.81E+11,5.15E+11,1.064935065,266.6666667,4666666.667
2016/4/0/0,-2057.257569,CMX,4,3.63,1.32E+11,5.28E+11,-60576043001,2.12E+11,1.84E+11,10015155858,,79475206445,3.18E+11,6.47E+11,0.9075,88648.33333,352833333.3
2016/4/0/0,-0.738450839,CNG,38.6,35.2,2.7E+11,1.0422E+13,27302205381,1.65E+11,2.24E+11,3.43E+11,,1.06E+11,42038312846,1.58E+11,0.834196891,7976.666667,306000000
2016/4/0/0,-332.3798754,COM,50,62.8,1.41E+11,7.05E+12,34765903503,8.53E+11,9.27E+11,26488726624,14827071091,31502000914,1.68E+11,96523143402,1.256,495,24666666.67
2016/4/0/0,-1352.702336,CSM,20.75,17.65,1.04E+12,2.158E+13,80981841911,8.32E+11,1.01E+12,30960218219,,6.3E+11,9.82E+11,1.3E+12,0.85060241,126553.3333,2570166667
2016/4/0/0,-0.84271622,CSV,29.25,28.5,4.42E+11,1.29285E+13,42639145099,2.46E+11,3.37E+11,4.83E+11,,1.95E+11,2.08E+11,2.97E+11,0.974358974,83681.66667,2409500000
2016/4/0/0,-6.1702,CTD,191,202.2,7.71E+11,1.47261E+14,4.6E+11,6.71E+12,7.32E+12,2E+12,2.68E+12,3.48E+12,1.24E+12,5.5E+12,1.058638743,187685,35556666667
2016/4/0/0,-0.792302478,CTI,26.25,29.4,4.3E+11,1.12875E+13,32803693887,1.22E+11,2.38E+11,2.54E+11,19111576980,1.12E+11,68157907936,5.55E+11,1.12,357126.6667,9108000000
2016/4/0/0,-6.424223896,CVT,45.3,49.8,1.92E+11,8.6976E+12,64398644568,2.59E+11,3.61E+11,1.51E+11,,12725299041,2.99E+11,3.58E+11,1.099337748,463474.6667,20125403500
2016/4/0/0,-1.112422729,D2D,34.6,39.4,1.07E+11,3.7022E+12,17987765388,1.57E+11,1.88E+11,4.36E+11,26500000000,1.1E+11,4.28E+11,4.23E+11,1.138728324,7408.333333,253000000
2016/4/0/0,-141.5630639,DAG,13,13.95,4.93E+11,6.409E+12,10966746958,3.4E+11,3.73E+11,36581518535,,2.67E+11,4.52E+11,3.93E+11,1.073076923,74881.66667,977333333.3
2016/4/0/0,-75.61866832,DAH,7,7.15,3.42E+11,2.394E+12,11105437399,44806889934,68360971277,2879079713,,38279533667,5933548179,88924865975,1.021428571,527215,3949166667
2016/4/0/0,-0.848208102,DAT,19.75,23.2,4.38E+11,8.6505E+12,11487773012,3.65E+11,3.89E+11,4.18E+11,,2.73E+11,42214821080,4.61E+11,1.174683544,0,0
2016/4/0/0,-69.03630597,DBC,32.9,29.59,7.53E+11,2.47737E+13,59438932524,1.61E+12,1.81E+12,2.8E+11,3.7E+11,5.95E+11,1.94E+12,2.63E+12,0.817629179,78346.16667,2602464900
2016/4/0/0,-2.732540287,DBD,41.5,39,5.24E+11,2.1746E+13,36447036045,2.66E+11,3.85E+11,2.6E+11,1.5E+11,3.7E+11,2.31E+11,6.11E+11,0.903614458,28218.16667,1121792917
2016/4/0/0,-38.48166101,DBT,15.6,16.8,76998080000,1.20117E+12,5593444749,1.3E+11,1.68E+11,40203592189,38442780000,1.39E+11,1.66E+11,3.6E+11,1.012820513,10070,158289500
2016/4/0/0,-173.7715855,DC4,7.3,6.9,55120610000,4.0238E+11,558433327,37972171282,43611625926,8429289190,488109,91779261386,97882438346,1.25E+11,0.945205479,387.8333333,3196566.667
2016/4/0/0,-298.7096996,DCL,25.6,21.9,5.63E+11,1.44128E+13,35718263902,1.39E+11,2.07E+11,11111167789,2.06E+11,2.36E+11,1.9E+11,1.85E+11,0.85546875,130821.6667,3312333333
2016/4/0/0,-2.412953035,DCM,9.5,13.85,5.29E+12,5.0255E+13,2.42E+11,1.18E+12,1.75E+12,8.14E+11,2.3E+12,3.61E+11,3.74E+11,2.41E+12,1.457894737,446903.3333,4310500000
2016/4/0/0,-7.937699424,DGC,35.3,30,5E+11,1.765E+13,55560206165,7.05E+11,7.97E+11,1.86E+11,,4.61E+11,1.73E+11,6.33E+11,0.849858357,44395.16667,1645414667
2016/4/0/0,-488.9517296,DGW,15.35,14.5,3.06E+11,4.6971E+12,11469302762,9.39E+11,1.01E+12,32823139329,4900000000,3.62E+11,7.14E+11,6.73E+11,0.944625407,82376.66667,1299333333
2016/4/0/0,-1.372692607,DHA,28.3,31,1.51E+11,4.2733E+12,19298265418,41136560380,56766109328,80025232260,3253085222,42336340447,,21257729026,1.09540636,21988.33333,631833333.3
2016/4/0/0,-13.396487,DHC,35.6,32.2,2.56E+11,9.1136E+12,24682187034,1.61E+11,1.95E+11,34695484012,65270428038,2.6E+11,55931419134,1.08E+11,0.904494382,36911.66667,1318333333
2016/4/0/0,-3.276864907,DHG,114.3,144.5,8.72E+11,9.96696E+13,2.42E+11,6.32E+11,1.17E+12,6.02E+11,7.04E+11,6.89E+11,7.43E+11,9.98E+11,1.264216973,95730,10569166667
2016/4/0/0,-341.2639912,DHM,5.21,7.25,2.51E+11,1.30771E+12,2018367576,3.8E+11,3.93E+11,9532140190,,2.82E+11,84760351480,3.12E+11,1.391554702,679265,3145333333
2016/4/0/0,-103.2560874,DIG,7.69,10.3,3.15E+12,2.42235E+13,47161683298,2.06E+11,3.47E+11,1.8E+11,40050000000,1.05E+12,2.85E+12,1.17E+12,1.339401821,131840,1020833333
2016/4/0/0,-66.26086863,DLG,2.68,3.69,2.3E+12,6.164E+12,535922705,5.88E+11,6.7E+11,97054754818,5.8E+11,2.01E+12,4.15E+11,1.44E+12,1.376865672,1150075,3162000000
2016/4/0/0,-11.81568687,DMC,68,91,3.47E+11,2.3596E+13,40949967730,2.37E+11,3.91E+11,92319493954,1.15E+11,3.11E+11,2.96E+11,1.76E+11,1.338235294,14208.33333,972000000
2016/4/0/0,-0.52290246,DPM,24.6,23.55,3.91E+12,9.6186E+13,1.43E+11,1.3E+12,1.68E+12,4.1E+12,55000000000,5.12E+11,9.23E+11,1.16E+12,0.957317073,596423.3333,14372333333
2016/4/0/0,-0.535011878,DPR,39.5,42.9,4.3E+11,1.6985E+13,81024092188,2.25E+11,3.28E+11,6.12E+11,3.49E+11,65132184770,1.15E+11,2.66E+11,1.086075949,74161.66667,2913833333
2016/4/0/0,-1.829044648,DQC,56.8,49.5,3.44E+11,1.95392E+13,58106469906,2.61E+11,3.43E+11,3.24E+11,3.29E+11,3.33E+11,2.85E+11,4.45E+11,0.845070423,29528.33333,1678666667
2016/4/0/0,-266.1395946,DRC,31.1,27.85,1.19E+12,3.7009E+13,1.13E+11,7.38E+11,9.3E+11,50834076001,,4.19E+11,7.71E+11,8.38E+11,0.895498392,105120,3196666667
2016/4/0/0,-0.589263288,DRH,24.8,29.45,4.9E+11,1.2152E+13,39870069255,29245284999,32537613699,7801207439,7028011031,1.6E+11,,2.07E+11,1.1875,144173.3333,3686333333
2016/4/0/0,-0.706571891,DRL,39,39.7,95000000000,3.705E+12,16459202658,10157463680,28630238016,70064292321,,12417761582,794260246,5882236925,0.98974359,51.66666667,2000000
2016/4/0/0,-0.805356727,DSN,64,60.9,1.21E+11,7.744E+12,3623171581,12751211187,21093676433,50061520838,1.54E+11,6527508862,4386323766,6770947090,0.9296875,7296.666667,468166666.7
2016/4/0/0,-5.304854012,DTA,2.72,2.22,1.72E+11,4.6784E+11,0,6517692126,9612410539,3141122851,,54032752776,834708687,58688708959,0.816176471,10143.33333,27000000
2016/4/0/0,-2391.956955,DTL,26.1,29.9,6.14E+11,1.60254E+13,30798861414,6.6E+11,7.29E+11,28793489640,56467972445,1.56E+11,1.38E+12,1.43E+12,1.14559387,833.3333333,21666666.67
2016/4/0/0,-16.66488911,DTT,7.49,11,81518200000,6.10571E+11,2144016438,26441782120,31991837288,7914003867,1136239943,33356946213,26450337642,31400056691,1.468624833,20,166666.6667
2016/4/0/0,-7.023222631,DVP,72,71.9,4E+11,2.88E+13,66585563346,1.11E+11,1.75E+11,27132690994,5E+11,67768057557,8756296561,1.31E+11,0.998611111,1661.666667,119833333.3
2016/4/0/0,-0.669682271,DXG,13.85,21.6,2.53E+12,3.50405E+13,4.91E+11,5.77E+11,1.19E+12,1.82E+12,,1.87E+12,9.16E+11,1.53E+12,1.559566787,1674788.333,22245666667
2016/4/0/0,-7.30427842,DXV,4.55,4.6,99000000000,4.5045E+11,-1002699641,1.07E+11,1.09E+11,32523978939,20000000000,71761800600,28402843399,64285855169,1.010989011,13600,61666666.67
2016/4/0/0,-6.996871155,ELC,23.7,23.5,5.09E+11,1.20633E+13,28506271939,2.89E+11,3.77E+11,1.03E+11,4751543907,6.08E+11,1.2E+11,2.63E+11,0.966244726,195325,4748833333
2016/4/0/0,-38.78766451,EMC,12.3,15.2,1.15E+11,1.4145E+12,479301941,61388763983,75410635069,29548135178,,38204689570,1.88E+11,1.76E+11,1.235772358,835,11666666.67
2016/4/0/0,-9.80319386,EVE,22.1,20.4,4.2E+11,9.282E+12,9310510515,67702310166,1.5E+11,79138521852,73140000000,2.56E+11,4.19E+11,1.32E+11,0.923076923,154381.6667,3471166667
2016/4/0/0,-146.7883253,FCM,5.88,5.15,4.1E+11,2.4108E+12,9261149575,1.22E+11,1.59E+11,28873758672,,3.25E+11,2.79E+11,4.34E+11,0.87585034,102875,591666666.7
2016/4/0/0,-9.470902853,FCN,18.5,19.4,4.77E+11,8.8245E+12,85757977145,7.84E+11,9.4E+11,2.52E+11,13146800000,1.51E+12,3.2E+11,1.49E+12,1.048648649,59531.66667,1105333333
2016/4/0/0,-67.22136771,FDC,27.4,27.8,3.86E+11,1.05764E+13,-8356336665,78940506546,84455211703,8945024290,2.1E+11,2.61E+11,30928958353,1.62E+11,1.01459854,73.33333333,1833333.333
2016/4/0/0,-83.33315333,FIT,3.9,4.41,2.24E+12,8.736E+12,22652721770,4.7E+11,5.76E+11,47232054588,1.23E+12,7E+11,2.99E+11,5.43E+11,1.130769231,845963.3333,3320166667
2016/4/0/0,-17.10280955,FLC,5.75,7.15,6.38E+12,3.6685E+13,3.33E+11,1.14E+12,1.58E+12,6.61E+11,,7.22E+12,1.1E+12,6.63E+12,1.243478261,7114700,37184833333
2016/4/0/0,-6.176358891,FMC,20.7,21.7,3E+11,6.21E+12,28919587624,7.64E+11,8.27E+11,3.26E+11,,2.51E+11,4.77E+11,8.92E+11,0.903381643,55065,1140166667
2016/4/0/0,-3.823655419,FPT,44.3,47,4.59E+12,2.03337E+14,0,9.61E+12,1.24E+13,5.53E+12,3.98E+12,6.81E+12,4.53E+12,1.75E+13,1.060948081,467946.6667,20863833333
2016/4/0/0,-9.248738663,FTM,16,13.95,5E+11,8E+12,16513225557,3.03E+11,3.34E+11,1.24E+11,536242193,3.96E+11,2.13E+11,5.63E+11,0.871875,,
2016/4/0/0,-1.418385725,GAS,60,55.9,1.91E+13,1.146E+15,3.08E+12,1.09E+13,1.57E+13,1.36E+13,5.82E+12,1.2E+13,1.3E+12,9.3E+12,0.92,143026.6667,8490833333
2016/4/0/0,-379.2277376,GDT,54.6,61,1.49E+11,8.1354E+12,41661043657,60382898100,97335812096,3982769603,1.97E+11,40099985067,55676938766,1.04E+11,1.117216117,3528.333333,183833333.3
2016/4/0/0,-0.877346193,GEX,19.9,22.2,1.55E+12,3.0845E+13,74921125682,1.49E+12,1.72E+12,2.91E+12,3.53E+11,1.5E+12,1.54E+12,3.4E+12,1.115577889,20851.66667,428073500
2016/4/0/0,-20.13893758,GIL,42.1,47.9,1.39E+11,5.8519E+12,-1663321303,2.05E+11,2.6E+11,1.18E+11,31388518500,1.13E+11,4.26E+11,6.35E+11,1.137767221,165210,7120833333
2016/4/0/0,-14.23472125,GMC,28.5,31,1.56E+11,4.446E+12,5608503282,3.52E+11,4.4E+11,1.04E+11,,2.66E+11,2.27E+11,5.49E+11,1.035087719,34220,956166666.7
2016/4/0/0,-0.910224283,GMD,28.3,36,1.79E+12,5.0657E+13,1.09E+11,7.87E+11,1.04E+12,7.29E+11,82016047075,1.15E+12,91482680629,1.96E+12,1.272084806,175655,4897333333
2016/4/0/0,-12.25254905,GSP,11.7,12.85,3E+11,3.51E+12,6405870166,3.98E+11,4.18E+11,1.2E+11,2.05E+11,82744790250,11550055246,1.14E+11,1.098290598,10658.33333,121833333.3
