,Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
892,2020/3/0/0,0.06020065753796539,PAN,19.15,23.75,2163585800000,44353508900000.0,83318264412.0,2246546045167.0,2670110399896,3134014322901,1828036822509,1434291739750.0,1957129039252.0,6072255395871
893,2020/3/0/0,0.04843849155819915,PC1,22.7,22.85,1593242660000,33936068658000.0,177164396393.0,1308606321047.0,1643811975209,1028099151518,99782484051,3170006777102.0,1069889656244.0,3312696561700
894,2020/3/0/0,0.01601977640982441,PDN,75.9,83.0,185219540000,13650680098000.0,48665300208.0,148617375119.0,218680843012,177353103087,10000000000,123456474577.0,1551572099.0,252242370744
895,2020/3/0/0,0.02533026832330442,PDR,39.95,54.5,1302000000000,51949800000000.0,438925535048.0,677615277537.0,1315902373342,46289597140,0,2365534107551.0,9780800106100.0,4076219798678
896,2020/3/0/0,0.511504798429366,PET,10.5,13.9,866001240000,8538772226399.999,52101809978.0,4196200533743.0,4367622966499,1299219069463,135397509257,2125180168077.0,1195890337670.0,4279581573039
897,2020/3/0/0,0.05882706798553215,PGC,19.5,17.2,603426380000,11525443858000.0,36438839159.0,533537565040.0,678008069398,39285227814,624920000000,312745504431.0,138340272598.0,861741931783
898,2020/3/0/0,0.07725190338718878,PGD,26.15,28.0,899990250000,24254737237500.0,89290168360.0,1657360533330.0,1873724617753,1596097740485,0,830703978812.0,64241199672.0,1840558516622
899,2020/3/0/0,0.1232575603316871,PHC,9.79,10.4,257482600000,2935301640000.0,857809295.0,349220808979.0,361798118984,11487472811,701453217,1372643201444.0,534652464898.0,1680168744820
900,2020/3/0/0,0.002901511619453797,PHR,57.1,56.3,1354991980000,78996032434000.0,139969434117.0,216072048882.0,229207905998,128886139013,567834956379,131450354099.0,172050749187.0,375420651110
901,2020/3/0/0,0.1626507215527143,PIT,4.28,5.2,151993450000,782766267500.0,458346768.0,109184008985.0,127317498216,6789864610,4029922558,66957255450.0,120013896041.0,207963200145
902,2020/3/0/0,0.08095322871373369,PJT,10.4,11.3,153604780000,1566768756000.0,10002596603.0,108757104922.0,126834989446,43120969753,0,9346357510.0,36430104616.0,129457623188
903,2020/3/0/0,0.2345391700625641,PLP,7.05,8.66,250000000000,1950000000000.0,15664623678.0,416423333732.0,457351381622,3515276662,7700000000,470417733458.0,203135407209.0,657740670335
904,2020/3/0/0,0.04178060026930495,PLX,48.3,48.5,12938780810000,657290065148000.0,921142625134.0,24325671675782.0,27461973472934,9388181484134,8592616595582,6436234600523.0,8331104383048.0,32662100080474
905,2020/3/0/0,0.00912686463984149,PME,71.0,75.0,750116250000,51683009625000.01,77877652163.0,253484608518.0,471703833027,12657036866,0,740211709569.0,611513429816.0,519407175793
906,2020/3/0/0,0.05129091708440543,PMG,12.4,16.0,463362780000,5676194055000.0,1625319088.0,239465127812.0,291137198630,43166958832,44000000000,488245808429.0,25317539170.0,833806493276
907,2020/3/0/0,0.1930418186313471,PNC,8.8,9.0,110402410000,977061328500.0,7422893991.0,120189776745.0,188613695768,77568803743,72200000000,52515287924.0,232466779229.0,350707798957
908,2020/3/0/0,0.03960653948972392,PNJ,73.3,78.8,1605080895632,99033491260494.4,202085876099.0,3188043827778.0,3922373882414,232282631402,0,152348983567.0,6325882645841.0,3179894880715
909,2020/3/0/0,0.1516288151328188,POM,5.45,13.0,2796763360000,14738942907200.0,16179162874.0,2094435582633.0,2234848449329,50278793869,0,2963766185777.0,1891601348062.0,5776364227315
910,2020/3/0/0,0.02533938043269423,POW,9.78,11.5,23418716000000,241212774800000.0,124495077372.0,5564783920381.0,6112182265883,7139765583436,865917790416,8982769072454.0,2139723817808.0,18981006038258
911,2020/3/0/0,0.02022887094880393,PPC,22.45,24.6,3262350000000,76991460000000.0,90320674106.0,1438445384722.0,1557450308500,227920939128,1540000000000,1381214571284.0,699502006686.0,760965923474
912,2020/3/0/0,0.07407592543779197,PSH,18.1,17.2,1261967800000,23535699470000.0,7546776286.0,1547332284617.0,1743428719066,83376828770,20000000000,618043707963.0,5657485542308.0,5443874993425
913,2020/3/0/0,0.05426255601992697,PTB,52.5,62.6,485994410000,26681093109000.0,106352664186.0,1138779667438.0,1447784309500,170385405986,50450000000,700682208144.0,1326143417954.0,2318526704468
914,2020/3/0/0,0.001121005802421469,PTC,9.2,11.0,179999990000,1673999907000.0,2428467896.0,1758691769.0,1876563609,6458919722,5706000000,182752485527.0,351925789.0,45600643464
915,2020/3/0/0,0.001887426121496815,PTL,6.47,5.5,1000000000000,6280000000000.0,2987825577.0,8359531119.0,11853036043,56529922175,152026430029,531021095637.0,106163529471.0,388289447064
916,2020/3/0/0,0.02587599901537319,PVD,11.0,16.5,4215457890000,49110084418500.0,37750872393.0,1192028380036.0,1270772496058,1689697683850,1000660473640,2161531189360.0,717526437270.0,2953067103120
917,2020/3/0/0,0.0484797060974786,PVT,13.8,14.9,2814401620000,38275862032000.0,169402228221.0,1569579664121.0,1855602541939,1462422523501,1961540295890,885043511254.0,111240919471.0,2867519280753
918,2020/3/0/0,0.003735544391408115,PXI,3.11,3.18,300000000000,1257000000000.0,-2301050902.0,3510644371.0,4695579300,46394977497,0,267453041164.0,145483552889.0,234440402428
919,2020/3/0/0,0.1042904167544964,PXS,5.37,6.05,600000000000,3336000000000.0,488498644.0,342914011242.0,347912830293,141175206065,0,218477829167.0,285163560797.0,947484152337
920,2020/3/0/0,0.07540797553895309,QBS,2.1,2.2,693299280000,1608454329600.0,-16731340283.0,127328819870.0,121290284742,6778364611,10300000000,565770046890.0,65814567280.0,448263853536
921,2020/3/0/0,0.03154139112585681,QCG,5.95,7.17,2751293100000,17113043082000.0,21232112507.0,448665743912.0,539769185203,37413246400,0,975747290507.0,7012117606103.0,5866823086024
922,2020/3/0/0,0.08599179520277253,RAL,131.5,149.0,115000000000,11902500000000.0,69685262729.0,686592593720.0,1023517342401,548069699219,0,1489857286797.0,812589419828.0,2199265280216
923,2020/3/0/0,0.2405408283778895,RDP,7.7,8.29,373367160000,2986937280000.0,5065637765.0,671099486877.0,718480367644,74531922016,0,971135598314.0,618667720343.0,1490738482473
924,2020/3/0/0,0.01160134462020021,REE,41.9,50.1,3100588410000,129604595538000.0,367599987179.0,1078539108432.0,1503587577198,696804827748,1207674282801,2843714200021.0,953762389570.0,2944631973220
925,2020/3/0/0,0.01043097467753699,RIC,4.98,13.9,703687540000,3307331438000.0,-17072219780.0,38538125240.0,34498690480,29038432500,0,20552601300.0,20826544200.0,114579441900
926,2020/3/0/0,0.05397488657728256,ROS,2.25,4.17,5675981210000,12260119413600.0,1352838185.0,634110437588.0,661738554773,42409798581,0,4910023940126.0,2592698359992.0,4627511988570
927,2020/3/0/0,0.004169237682064546,S4A,27.0,26.0,422000000000,11752700000000.0,15870196206.0,22489657276.0,48999799706,2802103594,2000000000,44654234359.0,558266692.0,91889796898
928,2020/3/0/0,0.006805581910654327,SAB,184.1,173.0,6412811860000,1183163788170000.0,1470415807896.0,5579652554380.0,8052118074111,3173374778621,14320669432877,683492320624.0,1703797088251.0,5837027977099
929,2020/3/0/0,0.01888259757677266,SAM,9.95,11.2,2565045400000,27702490320000.0,41340894341.0,489420613867.0,523094976587,267434694160,146268461777,2065848847157.0,510204045670.0,2417704300285
930,2020/3/0/0,0.1275116500317388,SAV,15.8,19.5,145998550000,1890681222500.0,13753543291.0,209107083404.0,241083882365,55757978034,29024668534,79244625687.0,79387049825.0,231710675028
931,2020/3/0/0,0.007748609066117387,SBA,15.6,15.3,604882610000,9466412846500.0,32357949633.0,25178160519.0,73351532406,2691355138,0,93674522550.0,3713026621.0,139544917368
932,2020/3/0/0,0.0430529508262693,SBV,10.8,11.35,273664760000,2941896170000.0,12277670369.0,74093141334.0,126657311143,13558441251,375000,264300736114.0,150749707736.0,317614706101
933,2020/3/0/0,0.08457011703416527,SC5,18.2,25.0,149845500000,2787126300000.0,21284903822.0,198574365825.0,235707597380,242414549662,13018155110,1010561601267.0,616960330089.0,1630825397383
934,2020/3/0/0,0.01592810637496871,SCD,25.5,21.35,85000000000,1997500000000.0,1418064136.0,24424972697.0,31816392484,45697079175,90000000000,24194071377.0,21192784003.0,22519711287
935,2020/3/0/0,0.004646432697506967,SCR,6.25,7.54,3663563030000,24179515998000.0,20578093076.0,82276416978.0,112348493743,182715930364,91620546021,5234601719498.0,4356110889718.0,5006649351285
936,2020/3/0/0,0.002692199949882204,SCS,119.3,126.5,507457000000,62214228200000.0,114655332840.0,36756222908.0,167493142042,58525586291,201000000000,241064873838.0,6866551.0,79392434980
937,2020/3/0/0,0.05110324216087186,SFC,26.0,23.0,112914590000,2721241619000.0,3292479996.0,121104201586.0,139064269434,123799671965,0,13530491286.0,10187610735.0,91606893022
938,2020/3/0/0,0.09650327317213672,SFI,26.2,34.0,150853050000,3167914050000.0,29123247334.0,260993707363.0,305714074953,101456645734,0,201733652890.0,452482340.0,146139260612
939,2020/3/0/0,0.005419236554271167,SGN,68.9,67.0,335816910000,22869131571000.0,3970417506.0,106069707273.0,123933233774,144914229723,203380000000,254159758692.0,5016604538.0,209248450370
940,2020/3/0/0,0.0007034718517696487,SGR,18.0,18.6,455399180000,11157279910000.0,2980657825.0,3984284179.0,7848832359,26263507892,50000000000,867210118362.0,648242365863.0,962668325650
941,2020/3/0/0,0.0499163876466187,SGT,5.8,15.95,740019140000,3855499719400.0,1313336194.0,163888594930.0,192452618565,60160847685,470168816,885208200363.0,385043534692.0,1030859945750
942,2020/3/0/0,0.1633361431074946,SHA,4.6,4.35,303371200000,1353035552000.0,6015719459.0,186938210744.0,220999608551,70017718239,0,300676029682.0,288386482041.0,447979150740
943,2020/3/0/0,0.1711180727597362,SHI,8.3,9.6,870881810000,8038239106300.0,38784618047.0,1191225920722.0,1375487984252,93476085381,115582914856,1837983913254.0,931151117219.0,2619290295697
944,2020/3/0/0,0.003924347743993543,SHP,25.0,22.5,937102000000,22958999000000.0,-1905502254.0,73886706068.0,90099095930,83192472140,0,79106744161.0,2942814785.0,416596896725
945,2020/3/0/0,0.004189965868586861,SII,17.4,20.8,645221040000,11517195564000.0,-20768269722.0,52064542021.0,48256656315,9857605055,9000000000,123756962235.0,16736680995.0,379288775243
946,2020/3/0/0,0.008799699490923293,SJD,18.4,16.7,689986200000,12799244010000.0,44502901858.0,46338597443.0,112629500999,53819945563,0,650306559807.0,4744719758.0,253943234298
947,2020/3/0/0,0.0114263340497365,SJF,2.03,2.14,792000000000,1821600000000.0,-1482392422.0,15226087148.0,20814210105,19538632832,0,256314643683.0,43824522263.0,245577485540
948,2020/3/0/0,0.004467881565930707,SJS,23.65,32.7,1148555400000,27105907440000.0,8990645291.0,94567418077.0,121105984179,57604922244,18757391881,521765878723.0,3852016564467.0,4082414070099
949,2020/3/0/0,0.01416859251461109,SKG,9.42,10.0,633317350000,6079846560000.0,16804162118.0,59203029731.0,86142868460,8023557562,122697414879,95301477586.0,28053289559.0,9696013734
950,2020/3/0/0,0.01299988434852458,SMA,8.47,8.39,190214990000,1866009051900.0,10197534356.0,9506252696.0,24257901868,3927620285,0,16267101045.0,3639713069.0,51056881845
951,2020/3/0/0,0.02958659154373982,SMB,35.8,42.0,298466480000,10535866744000.0,49588515131.0,218280779364.0,311720385914,76741494203,70000000000,53144662753.0,173956036619.0,288306914631
952,2020/3/0/0,0.6186478349504386,SMC,12.4,18.85,609946910000,6678918664500.0,99966994995.0,3913641960600.0,4131898571603,836758548333,400002145315,1763681354787.0,1233763831554.0,4102525947463
953,2020/3/0/0,0.08763335272384702,SPM,12.45,13.1,140000000000,1778000000000.0,682281800.0,139543415129.0,155812101143,1405301813,0,859045590426.0,35637766270.0,285351151894
954,2020/3/0/0,0.04837643994182308,SRC,16.7,19.2,280657650000,4995706170000.0,19715992775.0,188962833214.0,241674479500,109354724816,0,238491117611.0,219636171410.0,256385111688
955,2020/3/0/0,0.05536246338152509,SRF,13.45,14.2,324953970000,4191906213000.0,10568196211.0,205407852105.0,232074254216,21045002959,126500000000,727345463582.0,468656376168.0,1220357166530
956,2020/3/0/0,0.0789893819986784,ST8,10.0,10.6,257209020000,2610671553000.0,6820436497.0,162632119178.0,206215332573,84085207025,21426229211,69013601489.0,157558567432.0,93235840042
957,2020/3/0/0,0.03656106426275567,STG,14.5,14.5,982533570000,14492370157500.0,66611481674.0,422131351577.0,529856476648,207592706796,73008172814,512313104993.0,44318391987.0,523768879217
958,2020/3/0/0,0.03018888213119048,STK,17.5,25.5,707269440000,10856585904000.0,20108290292.0,287566696053.0,327748192203,106227166369,0,97986137828.0,443946942655.0,700680761114
959,2020/3/0/0,0.2170382873720836,SVC,71.0,74.0,249955730000,17971816987000.0,66828066201.0,3674359740483.0,3900572379823,292180185550,39332075283,632649075274.0,973405634349.0,2065940072896
960,2020/3/0/0,0.04835154499157129,SVI,82.0,79.9,128324370000,9252187077000.0,39600547577.0,368466068851.0,447357539724,9684338063,142000000000,381718543888.0,160485485429.0,476969021220
961,2020/3/0/0,0.02822091030726393,SVT,16.0,16.9,105269370000,1400082621000.0,1331850085.0,38574104182.0,39511606070,1947596143,6014723330,13955335375.0,,1288228934
962,2020/3/0/0,0.003347314566729678,SZC,25.2,39.1,1000000000000,26450000000000.0,37085243616.0,37320339906.0,88536470290,215102242152,120000000000,91579193381.0,2843274201.0,1094919593577
963,2020/3/0/0,0.00894919401367347,SZL,47.95,52.5,200000000000,9800000000000.0,24401193638.0,59668800824.0,87702101334,270318902959,171300000000,44273855449.0,73405800022.0,109129048172
964,2020/3/0/0,0.1037590729644993,TAC,35.75,43.6,338796480000,13534919376000.0,79137398714.0,1184392883054.0,1404370687103,186415405287,245000000000,626387501297.0,536320293969.0,1227267914425
965,2020/3/0/0,0.01023535895280402,TBC,24.4,24.9,635000000000,15589250000000.0,75993804973.0,54187336296.0,159561569555,54766662415,30630000000,160537222760.0,4717519453.0,102829918243
966,2020/3/0/0,0.1377884927604155,TCD,10.6,12.75,472945900000,4724729541000.0,20295878555.0,543660510691.0,651013362155,366004741729,13741748890,2257346403035.0,249415151203.0,2687334007112
967,2020/3/0/0,0.0322703679023606,TCL,24.8,26.4,301584360000,8881659402000.0,19183575888.0,246616412050.0,286614416486,83162986236,202400000000,187387981188.0,3395598414.0,365542167712
968,2020/3/0/0,0.06645203041115037,TCM,26.4,76.3,620683490000,14741232887500.0,85554201635.0,804222494058.0,979584856138,271740984515,267297097758,329827448051.0,826720486241.0,1271379985470
969,2020/3/0/0,0.03149416203034946,TCO,9.77,10.2,167280760000,1421886460000.0,5119304009.0,36183015797.0,44781122560,59737977316,0,62129704202.0,13888808964.0,23241342388
970,2020/3/0/0,0.1366095501182947,TCR,3.1,3.86,454328360000,1676471648400.0,-6298716972.0,189239072734.0,229022037674,85826761211,0,120922328524.0,398231139082.0,459914636688
971,2020/3/0/0,0.0007178238002359323,TCT,27.4,28.1,127880000000,3663762000000.0,-5866970012.0,14278872595.0,2629935562,35363491217,12800000000,251856612341.0,2689734107.0,9238358389
972,2020/3/0/0,0.03903243939868852,TDC,9.46,13.95,1000000000000,9150000000000.0,55777086607.0,215403310866.0,357146820498,22996722596,0,399950411514.0,2435858543723.0,4224346168277
973,2020/3/0/0,0.427712581451789,TDG,2.4,3.2,167700000000,407511000000.0,3863505160.0,159892942611.0,174297581780,4847099610,30000000000,89253463832.0,33383595020.0,161721862808
974,2020/3/0/0,0.02099533060105423,TDH,7.25,7.14,1126527670000,9136139403700.0,15475041392.0,190915293110.0,191816267198,31976137687,19982976000,918588362041.0,1363680131815.0,2066757388717
975,2020/3/0/0,0.004215690870535697,TDM,23.45,24.65,1000000003750,23800000089250.0,41763121524.0,46001125093.0,100333443095,181380754623,0,235861635499.0,7564848170.0,220601395787
976,2020/3/0/0,0.1204146246980392,TDW,25.0,29.95,85000000000,2040000000000.0,7361115911.0,165387467911.0,245645834384,172809458448,57213583562,20780928392.0,20529558622.0,290004064359
977,2020/3/0/0,0.0370499936985559,TEG,4.58,6.9,323836420000,1606228643200.0,168613547.0,56071745037.0,59510761109,5077871949,0,220826321439.0,61371645900.0,156699951739
978,2020/3/0/0,0.00850484930159153,TGG,1.01,1.96,272999900000,308489887000.0,-266545378.0,2601143158.0,2623660000,506722526,0,97314732955.0,14609311828.0,11838822408
979,2020/3/0/0,0.05171928618955991,THG,55.2,61.9,145195600000,7521132080000.0,30320704406.0,295731846559.0,388987582515,193293231749,43525076635,239842426221.0,370301243087.0,767208791015
980,2020/3/0/0,0.04166320219467213,THI,-1.0,-1.0,488000000000,13664000000000.0,47946365967.0,465545331967.0,569285994788,192777411067,30000000000,1029474028432.0,588670353759.0,1327967203747
981,2020/3/0/0,0.00537708242748469,TIP,27.7,46.45,260031430000,7124861182000.0,10909574650.0,13542153958.0,38310965860,42745515183,31070000000,172754252028.0,161424743712.0,144386640242
982,2020/3/0/0,0.004801917441182795,TIX,30.0,31.0,300000000000,9300000000000.0,22081396581.0,11908504633.0,44657832203,66927380559,189000000000,55537673799.0,111344552429.0,107925818829
983,2020/3/0/0,0.01497181817739661,TLD,8.7,5.22,380540770000,5384651895500.0,8503166858.0,69292416577.0,80618029128,49243400647,6820000000,277248035361.0,124999447418.0,165364172565
984,2020/3/0/0,0.03013480065058424,TLG,35.1,38.5,777944530000,27344750229500.0,128651102799.0,462624122788.0,824028597006,305713333640,276000000000,437118419859.0,658184404257.0,549541701796
985,2020/3/0/0,0.223851082430407,TLH,4.05,6.7,1021106210000,3992525281100.0,12749970694.0,840554687294.0,893731105805,13752116869,130628457049,302429013614.0,1878354588414.0,1499048708663
986,2020/3/0/0,0.003836660304217687,TMP,41.5,40.0,700000000000,29400000000000.0,22291155135.0,74633381070.0,112797812944,183726635071,429000000000,279273125817.0,7313567642.0,119443021350
987,2020/3/0/0,0.04805273698498361,TMS,30.7,34.9,631104100000,20005999970000.0,87153485991.0,876565087915.0,961343054680,477112457803,204017928926,600456633223.0,5419275310.0,834503355125
988,2020/3/0/0,0.2715233018888206,TMT,4.8,5.25,372876800000,1845740160000.0,283835026.0,461539787711.0,501161462672,9969702167,4050000000,154462386714.0,931121157204.0,981159452290
989,2020/3/0/0,0.01476619016674069,TN1,58.8,63.0,175559840000,9568011280000.0,34727860004.0,90936254870.0,141283074078,66377606038,44500000000,451261558360.0,1988223225.0,346416031345
990,2020/3/0/0,0.24426633925966,TNA,14.0,12.15,345940600000,5362079300000.0,10603900955.0,1262183059886.0,1309775481431,66129762810,0,865654856262.0,850355515800.0,1453255100528
